trade_id,team_id,team_abbreviation,season_end_year,trade_date,player_id,player_name,posicao,RCP_pos_bar_pre_trade,muP_asof,deltaP,preenche_lacuna,RCP_pos_bar_post_trade,deltaP_post_trade,gap_fechada,cluster,cluster_name,cluster_post_trade,cluster_name_post_trade
23,1610612742,DAL,2017,2017-02-23,203457,Nerlens Noel,Centers,-0.002527969018932874,0.0025511637789883143,-0.005079132797921188,Preenche Lacuna,0.005805515239477504,-0.001505718626768366,Melhorou,1,Defensivo,2,Reconstrução
78,1610612742,DAL,2018,2018-02-08,203926,Doug McDermott,Forwards,0.020253820253820255,0.01018195016531534,0.010071870088504915,Redundante,0.06807580174927115,0.04965740646046697,N/A (nao era lacuna),1,Defensivo,2,Reconstrução
39,1610612742,DAL,2019,2019-01-31,203501,Tim Hardaway Jr.,Guards,-0.04007316904811207,0.028873930938496398,-0.06894709998660847,Preenche Lacuna,-0.023016177702368933,-0.03132253553342733,Melhorou,1,Defensivo,2,Reconstrução
39,1610612742,DAL,2019,2019-01-31,201584,Courtney Lee,Guards,-0.04007316904811207,0.028873930938496398,-0.06894709998660847,Preenche Lacuna,-0.023016177702368933,-0.03132253553342733,Melhorou,1,Defensivo,2,Reconstrução
39,1610612742,DAL,2019,2019-01-31,204001,Kristaps Porzingis,Forwards,-0.07870918754745629,0.002332135394315436,-0.08104132294177173,Preenche Lacuna,0.04240673525053156,0.027640880256871586,Sim,1,Defensivo,2,Reconstrução
39,1610612742,DAL,2019,2019-01-31,203504,Trey Burke,Guards,-0.04007316904811207,0.028873930938496398,-0.06894709998660847,Preenche Lacuna,-0.023016177702368933,-0.03132253553342733,Melhorou,1,Defensivo,2,Reconstrução
31,1610612742,DAL,2020,2020-01-24,1628383,Justin Patton,Centers,-0.021048633281271746,0.011150985114481293,-0.03219961839575304,Preenche Lacuna,,,Sem dado pos-troca,3,Elite,0,Ofensivo
30,1610612742,DAL,2020,2020-01-25,1626161,Willie Cauley-Stein,Centers,-0.021048633281271746,0.013619151317530276,-0.03466778459880202,Preenche Lacuna,,,Sem dado pos-troca,3,Elite,0,Ofensivo
17,1610612742,DAL,2022,2022-02-10,203915,Spencer Dinwiddie,Guards,0.007536153167221128,0.004185131673950914,0.0033510214932702138,Redundante,0.01658713928652579,0.005876545166863305,N/A (nao era lacuna),1,Defensivo,1,Defensivo
17,1610612742,DAL,2022,2022-02-10,202722,Davis Bertans,Forwards,0.004277276121936316,0.0087936678509906,-0.004516391729054285,Preenche Lacuna,0.014801830752750999,-0.000397100252161383,Melhorou,1,Defensivo,1,Defensivo
27,1610612742,DAL,2023,2023-02-06,202681,Kyrie Irving,Guards,0.006055818852027383,0.006029061088840613,2.6757763186769506e-05,Redundante,0.013714511933039247,0.0028182950886536627,N/A (nao era lacuna),1,Defensivo,1,Defensivo
27,1610612742,DAL,2023,2023-02-06,202693,Markieff Morris,Forwards,0.008045169972500146,0.008100688777076646,-5.55188045765001e-05,Preenche Lacuna,0.013346906458545412,-0.003042479876997666,Nao,1,Defensivo,1,Defensivo
24,1610612742,DAL,2024,2024-02-08,1629023,PJ Washington,Forwards,0.0083819023012678,0.008636324064943307,-0.000254421763675506,Preenche Lacuna,0.010603223168833909,-0.005085929007361498,Nao,3,Elite,3,Elite
28,1610612742,DAL,2024,2024-02-08,1629655,Daniel Gafford,Centers,0.002643754130865829,0.0038742585168102532,-0.0012305043859444243,Preenche Lacuna,0.006884182206630972,0.0010373831151007876,Sim,3,Elite,3,Elite
31,1610612742,DAL,2025,2025-02-02,203076,Anthony Davis,Centers,0.007030563421540865,0.0051788086558692634,0.0018517547656716014,Redundante,0.007333117653402351,0.0012118347394765826,N/A (nao era lacuna),1,Defensivo,2,Reconstrução
31,1610612742,DAL,2025,2025-02-02,1631108,Max Christie,Guards,0.009388034092652781,0.0069134926642379375,0.0024745414284148438,Redundante,0.015996261547862975,0.004656766661842976,N/A (nao era lacuna),1,Defensivo,2,Reconstrução
28,1610612742,DAL,2025,2025-02-04,1628997,Caleb Martin,Forwards,0.003891213389121339,0.008257177413850979,-0.00436596402472964,Preenche Lacuna,0.0070599197247706415,-0.00511645670540132,Nao,1,Defensivo,2,Reconstrução
19,1610612743,DEN,2015,2015-02-19,203115,Will Barton,Guards,0.01876538146021329,0.01141861394242564,0.007346767517787648,Redundante,,,Sem dado pos-troca,0,Ofensivo,0,Ofensivo
19,1610612743,DEN,2015,2015-02-19,201964,Victor Claver,Forwards,-0.01025430680885972,0.008234618931003725,-0.018488925739863445,Preenche Lacuna,,,Sem dado pos-troca,0,Ofensivo,0,Ofensivo
19,1610612743,DEN,2015,2015-02-19,203080,Thomas Robinson,Forwards,-0.01025430680885972,0.008234618931003725,-0.018488925739863445,Preenche Lacuna,,,Sem dado pos-troca,0,Ofensivo,0,Ofensivo
36,1610612743,DEN,2017,2017-01-17,2590,Mo Williams,Guards,-0.010405053883314752,0.007276346981567967,-0.01768140086488272,Preenche Lacuna,0.008495583198125113,-0.0009204216272635634,Melhorou,0,Ofensivo,3,Elite
34,1610612743,DEN,2017,2017-02-13,203486,Mason Plumlee,Centers,0.0016284177838370064,0.002635052505106653,-0.0010066347212696464,Preenche Lacuna,0.004333333333333333,-0.0022290322334410683,Nao,0,Ofensivo,3,Elite
27,1610612743,DEN,2017,2017-02-23,201579,Roy Hibbert,Centers,0.0010295370633342802,0.0025511637789883143,-0.0015216267156540342,Preenche Lacuna,0.005487040133779264,-0.0018241937324666056,Nao,0,Ofensivo,3,Elite
78,1610612743,DEN,2018,2018-02-08,2734,Devin Harris,Guards,0.011433704928743516,0.00701361136774414,0.004420093560999375,Redundante,0.01917150108774474,0.008446101640983557,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
29,1610612743,DEN,2020,2020-02-05,203943,Noah Vonleh,Forwards,0.007845197357863737,0.008603353483624215,-0.0007581561257604778,Preenche Lacuna,,,Sem dado pos-troca,1,Defensivo,0,Ofensivo
29,1610612743,DEN,2020,2020-02-05,203894,Shabazz Napier,Guards,0.011609041611188456,0.0031336619278446057,0.00847537968334385,Redundante,,,Sem dado pos-troca,1,Defensivo,0,Ofensivo
29,1610612743,DEN,2020,2020-02-05,101123,Gerald Green,Guards,0.011609041611188456,0.0031336619278446057,0.00847537968334385,Redundante,,,Sem dado pos-troca,1,Defensivo,0,Ofensivo
29,1610612743,DEN,2020,2020-02-05,1628966,Keita Bates-Diop,Forwards,0.007845197357863737,0.008603353483624215,-0.0007581561257604778,Preenche Lacuna,,,Sem dado pos-troca,1,Defensivo,0,Ofensivo
20,1610612743,DEN,2020,2020-02-06,203895,Jordan McRae,Guards,0.01135569130154317,0.0016111065230566101,0.00974458477848656,Redundante,,,Sem dado pos-troca,1,Defensivo,0,Ofensivo
25,1610612743,DEN,2021,2021-03-25,203932,Aaron Gordon,Forwards,-0.0027327968642532584,0.014414560851604113,-0.017147357715857372,Preenche Lacuna,0.008520453008348864,-0.012385379683689603,Melhorou,0,Ofensivo,0,Ofensivo
25,1610612743,DEN,2021,2021-03-25,1629109,Gary Clark,Forwards,-0.0027327968642532584,0.014414560851604113,-0.017147357715857372,Preenche Lacuna,0.008520453008348864,-0.012385379683689603,Melhorou,0,Ofensivo,0,Ofensivo
26,1610612743,DEN,2021,2021-03-25,201580,JaVale McGee,Centers,0.01558757078976617,0.002263604744997538,0.013323966044768631,Redundante,0.01564370282401602,0.01743421379127212,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
32,1610612743,DEN,2022,2022-01-19,1627854,Bryn Forbes,Guards,0.0027109853842527108,0.005741651610645639,-0.003030666226392928,Preenche Lacuna,0.007876049063912201,0.00022883511313875546,Sim,1,Defensivo,0,Ofensivo
16,1610612743,DEN,2023,2023-02-09,1628418,Thomas Bryant,Centers,0.005308621268030863,0.004294915566791056,0.0010137057012398068,Redundante,0.008947926756145934,0.0004472049242907304,N/A (nao era lacuna),3,Elite,1,Defensivo
31,1610612744,GSW,2014,2014-01-15,202705,MarShon Brooks,Guards,0.014267990074441687,0.015437930413195545,-0.0011699403387538578,Preenche Lacuna,0.02178946285243877,0.008143984071146543,Sim,3,Elite,3,Elite
31,1610612744,GSW,2014,2014-01-15,202348,Jordan Crawford,Guards,0.014267990074441687,0.015437930413195545,-0.0011699403387538578,Preenche Lacuna,0.02178946285243877,0.008143984071146543,Sim,3,Elite,3,Elite
28,1610612744,GSW,2014,2014-02-19,2581,Steve Blake,Guards,0.012206128852022177,0.012333025660423188,-0.00012689680840101067,Preenche Lacuna,0.03390240363689123,0.008022225799627854,Sim,3,Elite,3,Elite
22,1610612744,GSW,2020,2020-02-06,203952,Andrew Wiggins,Forwards,0.009366698755164759,0.009267634004295509,9.906475086924986e-05,Redundante,0.022600689658133975,-0.03305175871423334,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
19,1610612744,GSW,2023,2023-02-09,1627780,Gary Payton II,Guards,0.009429632867132868,0.00593329390702691,0.0034963389601059573,Redundante,0.02067805679776784,0.009340198105405983,N/A (nao era lacuna),3,Elite,3,Elite
36,1610612744,GSW,2025,2024-12-15,203471,Dennis Schröder,Guards,0.03488095238095238,0.01286407555717511,0.02201687682377727,Redundante,0.008641387589518566,0.0019531341158610287,N/A (nao era lacuna),3,Elite,3,Elite
14,1610612744,GSW,2025,2025-02-06,202710,Jimmy Butler,Forwards,0.01045045045045045,0.007991086840182368,0.0024593636102680817,Redundante,0.009617748279252703,-0.0033307773147191536,N/A (nao era lacuna),3,Elite,3,Elite
27,1610612745,HOU,2013,2013-02-20,203080,Thomas Robinson,Forwards,0.011022311022311021,0.003972286470875233,0.007050024551435788,Redundante,0.013595874355368028,0.0020297701890695935,N/A (nao era lacuna),3,Elite,3,Elite
27,1610612745,HOU,2013,2013-02-20,202715,Tyler Honeycutt,Forwards,0.011022311022311021,0.003972286470875233,0.007050024551435788,Redundante,0.013595874355368028,0.0020297701890695935,N/A (nao era lacuna),3,Elite,3,Elite
27,1610612745,HOU,2013,2013-02-20,101128,Francisco Garcia,Guards,0.005094905094905094,0.010436793494982758,-0.005341888400077664,Preenche Lacuna,0.019690576652601967,-0.0005778161746183459,Melhorou,3,Elite,3,Elite
19,1610612745,HOU,2014,2014-02-20,202706,Jordan Hamilton,Forwards,0.005640411300788659,0.010037615596983159,-0.0043972042961944995,Preenche Lacuna,-0.0043197858359698225,-0.014645341532918505,Nao,3,Elite,3,Elite
27,1610612745,HOU,2015,2015-02-19,203143,Pablo Prigioni,Guards,0.016311295188423582,0.01141861394242564,0.004892681245997942,Redundante,0.021697016660209224,0.005973774359007426,N/A (nao era lacuna),3,Elite,3,Elite
28,1610612745,HOU,2015,2015-02-19,203909,K.J. McDaniels,Guards,0.016311295188423582,0.01141861394242564,0.004892681245997942,Redundante,0.021697016660209224,0.005973774359007426,N/A (nao era lacuna),3,Elite,3,Elite
23,1610612745,HOU,2016,2016-01-22,2746,Josh Smith,Forwards,-0.00020995171110644572,0.010627888513872218,-0.010837840224978664,Preenche Lacuna,0.004162679425837319,-0.006735455549138304,Melhorou,0,Ofensivo,3,Elite
26,1610612745,HOU,2017,2017-02-23,1626273,Marcelo Huertas,Guards,0.006137525619946395,0.006583177855775884,-0.0004456522358294891,Preenche Lacuna,0.021952104499274313,0.005928034502922251,Sim,3,Elite,3,Elite
26,1610612745,HOU,2019,2019-02-07,202697,Iman Shumpert,Guards,0.041828833255783286,0.023834054632124888,0.0179947786236584,Redundante,0.05093336110486861,0.045884301925997115,N/A (nao era lacuna),3,Elite,3,Elite
26,1610612745,HOU,2019,2019-02-07,203917,Nik Stauskas,Guards,0.041828833255783286,0.023834054632124888,0.0179947786236584,Redundante,0.05093336110486861,0.045884301925997115,N/A (nao era lacuna),3,Elite,3,Elite
26,1610612745,HOU,2019,2019-02-07,1627735,Wade Baldwin,Guards,0.041828833255783286,0.023834054632124888,0.0179947786236584,Redundante,0.05093336110486861,0.045884301925997115,N/A (nao era lacuna),3,Elite,3,Elite
29,1610612745,HOU,2020,2020-02-05,203496,Robert Covington,Forwards,-0.006155707946752723,0.008603353483624215,-0.014759061430376938,Preenche Lacuna,,,Sem dado pos-troca,3,Elite,3,Elite
29,1610612745,HOU,2020,2020-02-05,1628395,Jordan Bell,Centers,-0.016609675117137804,0.008186752504185504,-0.024796427621323308,Preenche Lacuna,,,Sem dado pos-troca,3,Elite,3,Elite
26,1610612745,HOU,2020,2020-02-06,196294585,Bruno Caboclo,Forwards,-0.006155707946752723,0.009267634004295509,-0.015423341951048232,Preenche Lacuna,,,Sem dado pos-troca,3,Elite,3,Elite
36,1610612745,HOU,2021,2021-01-22,1629645,Kevin Porter Jr.,Guards,-0.007044159902236423,0.005619525242439772,-0.012663685144676196,Preenche Lacuna,-0.0001484891324594367,0.0006103707105299621,Sim,1,Defensivo,2,Reconstrução
31,1610612745,HOU,2021,2021-03-19,201571,D.J. Augustin,Guards,-0.003348246622372798,0.0014530444008107708,-0.004801291023183569,Preenche Lacuna,0.0024510450381880736,-0.01436295251492034,Nao,2,Reconstrução,2,Reconstrução
31,1610612745,HOU,2021,2021-03-19,1628391,DJ Wilson,Forwards,0.019150928930901763,0.019916705639050875,-0.0007657767081491115,Preenche Lacuna,0.01710613408089265,0.00424502110784461,Sim,2,Reconstrução,2,Reconstrução
18,1610612745,HOU,2021,2021-03-25,203482,Kelly Olynyk,Forwards,0.017642945168915132,0.014414560851604113,0.0032283843173110185,Redundante,0.018887990292003744,-0.002017842400034723,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
18,1610612745,HOU,2021,2021-03-25,202340,Avery Bradley,Guards,-0.0032330018120827974,0.006395762686680525,-0.009628764498763322,Preenche Lacuna,0.0033542513038623315,-0.01260585931955104,Nao,2,Reconstrução,2,Reconstrução
18,1610612745,HOU,2022,2022-02-10,203471,Dennis Schröder,Guards,0.013251783893985729,0.004185131673950914,0.009066652220034815,Redundante,0.001461988304093567,-0.009248605815568918,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
18,1610612745,HOU,2022,2022-02-10,1628981,Bruno Fernando,Centers,0.0026940439784476477,0.005231101299159905,-0.0025370573207122576,Preenche Lacuna,0.013575605680868838,0.0024890885335393624,Sim,2,Reconstrução,2,Reconstrução
17,1610612745,HOU,2023,2023-02-09,201980,Danny Green,Forwards,0.014796238244514107,0.00787367852485575,0.006922559719658357,Redundante,0.03552016180002529,0.017880732041634366,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
17,1610612745,HOU,2023,2023-02-09,202322,John Wall,Guards,0.0002507836990595613,0.00593329390702691,-0.005682510207967349,Preenche Lacuna,0.0026545316647705727,-0.008683327027591285,Nao,2,Reconstrução,2,Reconstrução
18,1610612745,HOU,2023,2023-02-09,203200,Justin Holiday,Guards,0.0002507836990595613,0.00593329390702691,-0.005682510207967349,Preenche Lacuna,0.0026545316647705727,-0.008683327027591285,Nao,2,Reconstrução,2,Reconstrução
18,1610612745,HOU,2023,2023-02-09,1626163,Frank Kaminsky,Centers,0.003134796238244514,0.004294915566791056,-0.0011601193285465418,Preenche Lacuna,-0.0011376564277588163,-0.00963837825961402,Nao,2,Reconstrução,2,Reconstrução
35,1610612745,HOU,2024,2024-02-02,203500,Steven Adams,Centers,0.0038225062697192784,0.004061592074107993,-0.00023908580438871492,Preenche Lacuna,0.0017876744550729185,-0.0045658004339982,Nao,0,Ofensivo,0,Ofensivo
27,1610612745,HOU,2025,2025-02-05,1630531,Jaden Springer,Guards,0.00867065868263473,0.007398038804584705,0.0012726198780500242,Redundante,0.01262922932330827,0.0005381653588089463,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
12,1610612745,HOU,2025,2025-02-06,203469,Cody Zeller,Centers,0.0017964071856287423,0.004534923686038011,-0.0027385165004092686,Preenche Lacuna,0.003994360902255639,-0.0026642452253824098,Melhorou,0,Ofensivo,0,Ofensivo
32,1610612746,LAC,2015,2015-01-15,203085,Austin Rivers,Guards,0.014716846575253654,0.01390834050848347,0.0008085060667701836,Redundante,0.015076536499064127,0.0028877044121246153,N/A (nao era lacuna),3,Elite,3,Elite
15,1610612746,LAC,2016,2016-02-18,201145,Jeff Green,Forwards,0.004094305503428981,0.00938198537646029,-0.0052876798730313096,Preenche Lacuna,-0.0054972513743128445,-0.02200726263117262,Nao,3,Elite,3,Elite
93,1610612746,LAC,2018,2018-01-29,202699,Tobias Harris,Forwards,0.006222644096398251,0.010783405404686251,-0.004560761308288,Preenche Lacuna,0.019815059445178335,0.0027175851908687217,Sim,0,Ofensivo,0,Ofensivo
93,1610612746,LAC,2018,2018-01-29,202340,Avery Bradley,Guards,0.010467752992669934,0.007691656870918438,0.0027760961217514965,Redundante,0.007405628277490892,-0.000465990580382861,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
93,1610612746,LAC,2018,2018-01-29,1626246,Boban Marjanovic,Centers,0.003717766176237937,0.0020408311356002826,0.0016769350406376543,Redundante,0.0030823425803610744,-0.002607718434522506,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
32,1610612746,LAC,2019,2019-02-06,201163,Wilson Chandler,Forwards,-0.039121510156279495,0.001290178777678038,-0.04041168893395753,Preenche Lacuna,0.023867386202542203,0.00943442988139895,Sim,1,Defensivo,0,Ofensivo
32,1610612746,LAC,2019,2019-02-06,203488,Mike Muscala,Centers,0.066565502650833,-0.0008286317718814609,0.06739413442271446,Redundante,-0.031048846637996414,-0.04005889964668313,N/A (nao era lacuna),1,Defensivo,0,Ofensivo
32,1610612746,LAC,2019,2019-02-06,1629013,Landry Shamet,Guards,-0.009262174312735325,0.018216109163124442,-0.027478283475859767,Preenche Lacuna,0.04421849747249125,0.03256316708329184,Sim,1,Defensivo,0,Ofensivo
22,1610612746,LAC,2019,2019-02-07,201563,Michael Beasley,Forwards,-0.039121510156279495,0.0028857874399276636,-0.04200729759620716,Preenche Lacuna,0.023867386202542203,0.006227274886721677,Sim,1,Defensivo,0,Ofensivo
22,1610612746,LAC,2019,2019-02-07,1627826,Ivica Zubac,Centers,0.066565502650833,-0.00822287782037132,0.07478838047120431,Redundante,-0.031048846637996414,-0.04421365708029938,N/A (nao era lacuna),1,Defensivo,0,Ofensivo
24,1610612746,LAC,2019,2019-02-07,202066,Garrett Temple,Guards,-0.009262174312735325,0.023834054632124888,-0.03309622894486021,Preenche Lacuna,0.04421849747249125,0.039169438293619754,Sim,1,Defensivo,0,Ofensivo
24,1610612746,LAC,2019,2019-02-07,203210,JaMychal Green,Forwards,-0.039121510156279495,0.0028857874399276636,-0.04200729759620716,Preenche Lacuna,0.023867386202542203,0.006227274886721677,Sim,1,Defensivo,0,Ofensivo
19,1610612746,LAC,2020,2020-02-06,202694,Marcus Morris,Forwards,0.01938464690907147,0.009267634004295509,0.01011701290477596,Redundante,,,Sem dado pos-troca,3,Elite,3,Elite
19,1610612746,LAC,2020,2020-02-06,202738,Isaiah Thomas,Guards,0.012213119247391437,0.0016111065230566101,0.010602012724334827,Redundante,,,Sem dado pos-troca,3,Elite,3,Elite
20,1610612746,LAC,2021,2021-03-25,200765,Rajon Rondo,Guards,0.017256986518135113,0.006395762686680525,0.010861223831454589,Redundante,0.03190991753866005,0.015949806915246677,N/A (nao era lacuna),1,Defensivo,1,Defensivo
31,1610612746,LAC,2022,2022-02-04,1626181,Norman Powell,Guards,0.004123607653818109,0.004586173191746429,-0.00046256553792832066,Preenche Lacuna,0.015838509316770187,0.006457572842499357,Sim,1,Defensivo,3,Elite
31,1610612746,LAC,2022,2022-02-04,203496,Robert Covington,Forwards,0.009064393653667244,0.00919659459999108,-0.00013220094632383599,Preenche Lacuna,0.013975155279503106,0.00022418131357890107,Sim,1,Defensivo,3,Elite
24,1610612746,LAC,2022,2022-02-10,1628400,Semi Ojeleye,Forwards,0.008769132653061226,0.0087936678509906,-2.4535197929375155e-05,Preenche Lacuna,0.01468828201501469,-0.0005106489898976923,Nao,1,Defensivo,3,Elite
24,1610612746,LAC,2022,2022-02-10,203918,Rodney Hood,Forwards,0.008769132653061226,0.0087936678509906,-2.4535197929375155e-05,Preenche Lacuna,0.01468828201501469,-0.0005106489898976923,Nao,1,Defensivo,3,Elite
14,1610612746,LAC,2023,2023-02-09,203486,Mason Plumlee,Centers,0.002204936608072518,0.004294915566791056,-0.002089978958718538,Preenche Lacuna,0.007554945054945055,-0.0009457767769101488,Melhorou,1,Defensivo,0,Ofensivo
17,1610612746,LAC,2023,2023-02-09,201569,Eric Gordon,Guards,0.006043159592495049,0.00593329390702691,0.00010986568546813864,Redundante,0.01240079365079365,0.001062934958431792,N/A (nao era lacuna),1,Defensivo,0,Ofensivo
32,1610612746,LAC,2025,2025-02-01,1629234,Drew Eubanks,Centers,0.004477428851815506,0.005182023239195075,-0.0007045943873795696,Preenche Lacuna,0.006552494415487714,0.00048492749734467457,Sim,1,Defensivo,1,Defensivo
32,1610612746,LAC,2025,2025-02-01,201988,Patty Mills,Guards,0.007421491658488714,0.0070350590346836914,0.0003864326238050223,Redundante,0.006527674360883594,-0.0046014867480229675,N/A (nao era lacuna),1,Defensivo,1,Defensivo
18,1610612746,LAC,2025,2025-02-06,1630699,MarJon Beauchamp,Guards,0.0070916334661354575,0.007431980635328803,-0.0003403471691933455,Preenche Lacuna,0.0071875,-0.0047608919440197605,Nao,1,Defensivo,1,Defensivo
19,1610612746,LAC,2025,2025-02-06,1962937117,Bogdan Bogdanovic,Guards,0.0070916334661354575,0.007431980635328803,-0.0003403471691933455,Preenche Lacuna,0.0071875,-0.0047608919440197605,Nao,1,Defensivo,1,Defensivo
24,1610612747,LAL,2017,2017-02-23,201147,Corey Brewer,Guards,0.026991965182457316,0.006583177855775884,0.020408787326681433,Redundante,0.03401360544217687,0.017989535445824805,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
26,1610612747,LAL,2017,2017-02-23,203898,Tyler Ennis,Guards,0.026991965182457316,0.006583177855775884,0.020408787326681433,Redundante,0.03401360544217687,0.017989535445824805,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
26,1610612747,LAL,2017,2017-02-23,1962937734,Brad Newley,Forwards,-0.00874623367927687,0.008553016691870679,-0.01729925037114755,Preenche Lacuna,0.00510204081632653,-0.011304845297373089,Melhorou,2,Reconstrução,2,Reconstrução
82,1610612747,LAL,2018,2018-02-08,101112,Channing Frye,Forwards,0.017454596848279273,0.01018195016531534,0.007272646682963933,Redundante,0.01663286004056795,-0.001785535248236228,N/A (nao era lacuna),0,Ofensivo,3,Elite
82,1610612747,LAL,2018,2018-02-08,202738,Isaiah Thomas,Guards,0.0012013285280192212,0.00701361136774414,-0.005812282839724919,Preenche Lacuna,0.0003245436105476694,-0.010400855836213512,Nao,0,Ofensivo,3,Elite
34,1610612747,LAL,2019,2019-02-06,203493,Reggie Bullock,Forwards,-0.03677368523015823,0.001290178777678038,-0.03806386400783627,Preenche Lacuna,-0.01490327288259268,-0.029336229203735933,Melhorou,0,Ofensivo,2,Reconstrução
22,1610612747,LAL,2019,2019-02-07,203488,Mike Muscala,Centers,0.04653153994644747,-0.00822287782037132,0.05475441776681879,Redundante,0.05323372902169464,0.040068918579391676,N/A (nao era lacuna),0,Ofensivo,2,Reconstrução
28,1610612747,LAL,2023,2023-01-23,1629060,Rui Hachimura,Forwards,0.009322607322757687,0.009509681108445118,-0.0001870737856874312,Preenche Lacuna,0.0094437775110044,-0.0034160455009329925,Nao,0,Ofensivo,0,Ofensivo
16,1610612747,LAL,2023,2023-02-09,1628432,Davon Reed,Guards,0.0010057611561370954,0.00593329390702691,-0.004927532750889815,Preenche Lacuna,0.022009881987831274,0.010672023295469416,Sim,0,Ofensivo,1,Defensivo
24,1610612747,LAL,2023,2023-02-09,1626156,D'Angelo Russell,Guards,0.0010057611561370954,0.00593329390702691,-0.004927532750889815,Preenche Lacuna,0.022009881987831274,0.010672023295469416,Sim,0,Ofensivo,1,Defensivo
24,1610612747,LAL,2023,2023-02-09,1627736,Malik Beasley,Guards,0.0010057611561370954,0.00593329390702691,-0.004927532750889815,Preenche Lacuna,0.022009881987831274,0.010672023295469416,Sim,0,Ofensivo,1,Defensivo
24,1610612747,LAL,2023,2023-02-09,1629020,Jarred Vanderbilt,Forwards,0.008651498877062788,0.00787367852485575,0.0007778203522070381,Redundante,0.00853444403609784,-0.009104985722293084,N/A (nao era lacuna),0,Ofensivo,1,Defensivo
35,1610612747,LAL,2025,2024-12-29,1627827,Dorian Finney-Smith,Forwards,0.010630291627469425,0.014173237238731052,-0.003542945611261627,Preenche Lacuna,0.008604806752097164,0.0005411981762866707,Sim,1,Defensivo,1,Defensivo
35,1610612747,LAL,2025,2024-12-29,1629003,Shake Milton,Guards,0.013891502038256507,0.010419049165286309,0.0034724528729701987,Redundante,0.008326900313931346,0.0018810989040311905,N/A (nao era lacuna),1,Defensivo,1,Defensivo
31,1610612747,LAL,2025,2025-02-02,1962937441,Luka Doncic,Guards,0.007942894224529526,0.0069134926642379375,0.0010294015602915884,Redundante,0.012661584355319853,0.0013220894692998544,N/A (nao era lacuna),1,Defensivo,1,Defensivo
31,1610612747,LAL,2025,2025-02-02,1628467,Maxi Kleber,Forwards,0.008449059052563272,0.008781709134500493,-0.0003326500819372212,Preenche Lacuna,0.010496077781460611,-0.0015390781107747793,Nao,1,Defensivo,1,Defensivo
31,1610612747,LAL,2025,2025-02-02,202693,Markieff Morris,Forwards,0.008449059052563272,0.008781709134500493,-0.0003326500819372212,Preenche Lacuna,0.010496077781460611,-0.0015390781107747793,Nao,1,Defensivo,1,Defensivo
23,1610612747,LAL,2025,2025-02-06,1631109,Mark Williams,Centers,0.0051331647076327935,0.004534923686038011,0.0005982410215947826,Redundante,0.005497087013719227,-0.001161519113918822,N/A (nao era lacuna),1,Defensivo,1,Defensivo
31,1610612748,MIA,2014,2014-01-15,201962,Toney Douglas,Guards,0.011174879275908274,0.015437930413195545,-0.0042630511372872704,Preenche Lacuna,0.006204424669385738,-0.00744105411190649,Nao,1,Defensivo,1,Defensivo
21,1610612748,MIA,2016,2016-02-16,203148,Brian Roberts,Guards,0.011978649453823239,0.00615987844042962,0.005818771013393618,Redundante,0.014823380992430614,0.0012904379840445162,N/A (nao era lacuna),1,Defensivo,0,Ofensivo
80,1610612748,MIA,2018,2018-02-08,2548,Dwyane Wade,Guards,0.013419409461318659,0.00701361136774414,0.006405798093574519,Redundante,0.02111255224095691,0.010387152794195728,N/A (nao era lacuna),1,Defensivo,0,Ofensivo
88,1610612748,MIA,2018,2018-02-08,202337,Luke Babbitt,Forwards,0.0024552862736797547,0.01018195016531534,-0.007726663891635585,Preenche Lacuna,0.013258394581351782,-0.005160000707452397,Melhorou,1,Defensivo,0,Ofensivo
18,1610612748,MIA,2020,2020-02-06,2738,Andre Iguodala,Forwards,-0.0013703120075638188,0.009267634004295509,-0.010637946011859328,Preenche Lacuna,,,Sem dado pos-troca,3,Elite,3,Elite
18,1610612748,MIA,2020,2020-02-06,203524,Solomon Hill,Forwards,-0.0013703120075638188,0.009267634004295509,-0.010637946011859328,Preenche Lacuna,,,Sem dado pos-troca,3,Elite,3,Elite
18,1610612748,MIA,2020,2020-02-06,203109,Jae Crowder,Forwards,-0.0013703120075638188,0.009267634004295509,-0.010637946011859328,Preenche Lacuna,,,Sem dado pos-troca,3,Elite,3,Elite
18,1610612748,MIA,2021,2021-03-25,203506,Victor Oladipo,Guards,-0.059698862207454725,0.006395762686680525,-0.06609462489413526,Preenche Lacuna,0.05040400447653013,0.03444389385311676,Sim,1,Defensivo,1,Defensivo
24,1610612748,MIA,2021,2021-03-25,202357,Nemanja Bjelica,Forwards,0.04328450910310245,0.014414560851604113,0.028869948251498335,Redundante,0.0032502969579172205,-0.017655535734121246,N/A (nao era lacuna),1,Defensivo,1,Defensivo
