trade_ids,team_id,team_abbreviation,season_end_year,trade_date,n_players_acquired,trade_classification,min_deltaP_acquired,games_pre,games_post,WPA_time_pre,WPA_time_post,WPA_rate_pre,WPA_rate_post,delta_WPA_time,conference,conf_rank_pre_trade,win_pct_pre_trade,objetivo_sazonal,cluster,cluster_name,cluster_post_trade,cluster_name_post_trade
28,1610612764,WAS,2023,2023-01-23,1,Redundante,0.0016915269294967726,46,36,11.0,10.919999999999998,0.2391304347826087,0.3033333333333333,0.06420289855072459,East,12,0.43478260869565216,Tanking,1,Defensivo,1,Defensivo
39,1610612764,WAS,2024,2024-01-14,2,Preenche Lacuna,-0.010343632721132692,38,44,6.360000000000001,6.090000000000001,0.1673684210526316,0.13840909090909093,-0.028959330143540685,East,14,0.18421052631578946,Tanking,2,Reconstrução,2,Reconstrução
28,1610612764,WAS,2024,2024-02-08,1,Redundante,0.003931198185443602,50,32,8.43,4.02,0.1686,0.125625,-0.04297500000000001,East,14,0.18,Tanking,2,Reconstrução,2,Reconstrução
25,1610612764,WAS,2025,2025-02-05,1,Redundante,0.022631115714365733,49,33,1.3999999999999997,6.23,0.028571428571428564,0.1887878787878788,0.16021645021645026,East,15,0.16326530612244897,Tanking,2,Reconstrução,2,Reconstrução
"13,16,22",1610612764,WAS,2025,2025-02-06,6,Preenche Lacuna,-0.013242483488227064,50,32,1.79,5.84,0.0358,0.1825,0.1467,East,15,0.18,Tanking,2,Reconstrução,2,Reconstrução
38,1610612765,DET,2015,2014-12-24,1,Preenche Lacuna,-0.022408378555852974,28,54,-5.430000000000001,2.8200000000000003,-0.19392857142857145,0.052222222222222225,0.24615079365079368,East,13,0.17857142857142858,Tanking,2,Reconstrução,3,Elite
"17,23",1610612765,DET,2015,2015-02-19,2,Preenche Lacuna,-0.02449069401060822,54,28,-2.210000000000001,-0.40000000000000036,-0.04092592592592594,-0.0142857142857143,0.026640211640211645,East,11,0.3888888888888889,Tanking,1,Defensivo,1,Defensivo
93,1610612765,DET,2018,2018-01-29,3,Preenche Lacuna,-0.0004330040967387616,48,34,6.09,5.4,0.126875,0.15882352941176472,0.03194852941176474,East,9,0.4583333333333333,Intermediario,1,Defensivo,1,Defensivo
"83,86",1610612765,DET,2018,2018-02-08,2,Preenche Lacuna,-0.0011837616332508625,53,29,8.35,3.14,0.15754716981132075,0.10827586206896553,-0.04927130774235522,East,9,0.5094339622641509,Intermediario,1,Defensivo,2,Reconstrução
30,1610612765,DET,2019,2019-02-07,1,Preenche Lacuna,-0.05790299487410289,53,29,2.1994930319999995,3.8114,0.04149986852830188,0.13142758620689654,0.08992771767859467,East,9,0.4528301886792453,Intermediario,2,Reconstrução,1,Defensivo
21,1610612765,DET,2020,2020-02-06,2,Preenche Lacuna,-0.018838128649354767,53,13,-7.2499042085999985,-4.3041,-0.136790645445283,-0.33108461538461537,-0.19429396993933237,East,10,0.3584905660377358,Intermediario,1,Defensivo,2,Reconstrução
35,1610612765,DET,2021,2021-02-07,1,Redundante,0.0031041453025424832,23,49,-3.6761,-11.0975,-0.1598304347826087,-0.2264795918367347,-0.066649157054126,East,15,0.21739130434782608,Tanking,0,Ofensivo,2,Reconstrução
34,1610612765,DET,2021,2021-03-12,1,Preenche Lacuna,-0.004514832112493387,37,35,-6.0981999999999985,-8.6754,-0.16481621621621617,-0.2478685714285714,-0.08305235521235524,East,15,0.2702702702702703,Tanking,0,Ofensivo,2,Reconstrução
28,1610612765,DET,2021,2021-03-25,1,Preenche Lacuna,-0.004931180197666484,43,29,-7.310600000000001,-7.463000000000001,-0.17001395348837212,-0.2573448275862069,-0.0873308740978348,East,15,0.27906976744186046,Tanking,2,Reconstrução,2,Reconstrução
24,1610612765,DET,2022,2022-02-10,1,Redundante,0.011262489389282164,54,28,2.7699999999999996,5.390000000000001,0.05129629629629629,0.19250000000000003,0.14120370370370375,East,15,0.2222222222222222,Tanking,2,Reconstrução,2,Reconstrução
19,1610612765,DET,2023,2023-02-09,1,Preenche Lacuna,-0.0003984939844594933,56,26,10.22,2.06,0.18250000000000002,0.07923076923076923,-0.1032692307692308,East,15,0.25,Tanking,2,Reconstrução,2,Reconstrução
39,1610612765,DET,2024,2024-01-14,2,Preenche Lacuna,-0.000514631427213412,39,43,2.610000000000001,6.34,0.06692307692307696,0.1474418604651163,0.08051878354203933,East,15,0.07692307692307693,Tanking,2,Reconstrução,2,Reconstrução
"27,29,31,32",1610612765,DET,2024,2024-02-08,8,Preenche Lacuna,-0.0032267011780772467,50,32,7.689999999999998,1.2599999999999998,0.15379999999999996,0.03937499999999999,-0.11442499999999997,East,15,0.14,Tanking,2,Reconstrução,2,Reconstrução
"14,15",1610612765,DET,2025,2025-02-06,3,Preenche Lacuna,-0.0005767315764367781,51,31,13.170000000000002,10.32,0.2582352941176471,0.3329032258064516,0.07466793168880448,East,7,0.49019607843137253,Intermediario,0,Ofensivo,3,Elite
25,1610612766,CHA,2013,2013-02-21,1,Preenche Lacuna,-0.001600076773961664,54,28,-5.640000000000001,-1.1600000000000001,-0.10444444444444445,-0.04142857142857143,0.06301587301587303,East,15,0.24074074074074073,Tanking,2,Reconstrução,2,Reconstrução
18,1610612766,CHA,2014,2014-02-20,2,Redundante,0.017972150380627466,55,27,-1.9100000000000006,3.9000000000000004,-0.03472727272727274,0.14444444444444446,0.1791717171717172,East,8,0.45454545454545453,Intermediario,1,Defensivo,1,Defensivo
30,1610612766,CHA,2015,2015-02-10,2,Preenche Lacuna,-0.015325138060519982,51,31,-2.2600000000000002,-2.1599999999999997,-0.04431372549019608,-0.0696774193548387,-0.02536369386464262,East,7,0.43137254901960786,Intermediario,1,Defensivo,1,Defensivo
21,1610612766,CHA,2016,2016-02-16,1,Redundante,0.0018423988875056006,52,29,6.08,6.96,0.11692307692307692,0.24,0.12307692307692307,East,8,0.5094339622641509,Intermediario,0,Ofensivo,3,Elite
35,1610612766,CHA,2017,2017-02-02,1,Redundante,,50,32,8.870000000000001,8.350000000000001,0.17740000000000003,0.26093750000000004,0.08353750000000001,East,8,0.46,Intermediario,1,Defensivo,1,Defensivo
33,1610612766,CHA,2017,2017-02-13,1,Preenche Lacuna,-0.00043338430995797615,54,28,9.08,8.140000000000002,0.16814814814814816,0.2907142857142858,0.12256613756613766,East,9,0.4444444444444444,Intermediario,1,Defensivo,1,Defensivo
90,1610612766,CHA,2018,2018-02-07,1,Preenche Lacuna,-0.007184183589284351,53,29,4.79,4.550000000000001,0.09037735849056604,0.15689655172413797,0.06651919323357193,East,10,0.4339622641509434,Intermediario,1,Defensivo,3,Elite
20,1610612766,CHA,2022,2022-02-10,1,Preenche Lacuna,-0.001984348052406659,56,26,14.96,8.61,0.2671428571428572,0.33115384615384613,0.06401098901098895,East,9,0.5,Intermediario,0,Ofensivo,0,Ofensivo
14,1610612766,CHA,2023,2023-02-09,1,Preenche Lacuna,-0.005433959685988295,56,26,7.51,5.470000000000001,0.13410714285714284,0.21038461538461542,0.07627747252747258,East,14,0.26785714285714285,Tanking,2,Reconstrução,2,Reconstrução
36,1610612766,CHA,2024,2024-01-23,1,Redundante,0.0003178737447967466,41,41,7.940000000000001,6.15,0.1936585365853659,0.15000000000000002,-0.043658536585365865,East,13,0.24390243902439024,Tanking,2,Reconstrução,2,Reconstrução
"24,26",1610612766,CHA,2024,2024-02-08,5,Preenche Lacuna,-0.00279035287861123,50,32,8.420000000000002,5.670000000000001,0.16840000000000002,0.17718750000000003,0.008787500000000004,East,13,0.2,Tanking,2,Reconstrução,2,Reconstrução
34,1610612766,CHA,2025,2025-01-15,1,Preenche Lacuna,-0.0010948028842033058,36,46,2.3900000000000006,1.5499999999999998,0.0663888888888889,0.033695652173913036,-0.032693236714975864,East,14,0.2222222222222222,Tanking,2,Reconstrução,2,Reconstrução
"21,23",1610612766,CHA,2025,2025-02-06,3,Redundante,0.002248022050396095,48,34,3.01,0.9300000000000002,0.06270833333333332,0.027352941176470594,-0.03535539215686273,East,14,0.25,Tanking,2,Reconstrução,2,Reconstrução
