team_id,season_end_year,cluster_pre_trade,cluster_name_pre_trade,trade_date,cluster_post_trade,cluster_name_post_trade
1610612766,2015,2,Reconstrução,2015-01-15,1,Defensivo
1610612737,2015,3,Elite,2015-01-13,3,Elite
1610612738,2015,0,Ofensivo,2015-01-13,0,Ofensivo
1610612739,2015,1,Defensivo,2015-01-13,3,Elite
1610612740,2015,1,Defensivo,2015-01-13,1,Defensivo
1610612741,2015,0,Ofensivo,2015-01-13,1,Defensivo
1610612742,2015,3,Elite,2015-01-13,0,Ofensivo
1610612743,2015,0,Ofensivo,2015-01-13,0,Ofensivo
1610612744,2015,3,Elite,2015-01-13,3,Elite
1610612745,2015,3,Elite,2015-01-13,3,Elite
1610612746,2015,3,Elite,2015-01-13,3,Elite
1610612747,2015,0,Ofensivo,2015-01-13,2,Reconstrução
1610612748,2015,1,Defensivo,2015-01-13,1,Defensivo
1610612749,2015,0,Ofensivo,2015-01-13,0,Ofensivo
1610612750,2015,2,Reconstrução,2015-01-13,2,Reconstrução
1610612751,2015,1,Defensivo,2015-01-13,0,Ofensivo
1610612752,2015,2,Reconstrução,2015-01-13,2,Reconstrução
1610612753,2015,2,Reconstrução,2015-01-13,2,Reconstrução
1610612754,2015,1,Defensivo,2015-01-13,1,Defensivo
1610612755,2015,2,Reconstrução,2015-01-13,2,Reconstrução
1610612756,2015,0,Ofensivo,2015-01-13,2,Reconstrução
1610612757,2015,3,Elite,2015-01-13,1,Defensivo
1610612758,2015,0,Ofensivo,2015-01-13,2,Reconstrução
1610612759,2015,0,Ofensivo,2015-01-13,3,Elite
1610612760,2015,0,Ofensivo,2015-01-13,0,Ofensivo
1610612761,2015,3,Elite,2015-01-13,1,Defensivo
1610612762,2015,1,Defensivo,2015-01-13,1,Defensivo
1610612763,2015,0,Ofensivo,2015-01-13,1,Defensivo
1610612764,2015,1,Defensivo,2015-01-13,0,Ofensivo
1610612765,2015,1,Defensivo,2015-01-13,1,Defensivo
1610612766,2015,2,Reconstrução,2015-01-13,1,Defensivo
1610612737,2015,3,Elite,2015-01-12,3,Elite
1610612738,2015,0,Ofensivo,2015-01-12,0,Ofensivo
1610612739,2015,1,Defensivo,2015-01-12,3,Elite
1610612740,2015,1,Defensivo,2015-01-12,1,Defensivo
1610612741,2015,0,Ofensivo,2015-01-12,1,Defensivo
1610612742,2015,3,Elite,2015-01-12,0,Ofensivo
1610612743,2015,0,Ofensivo,2015-01-12,0,Ofensivo
1610612744,2015,3,Elite,2015-01-12,3,Elite
1610612745,2015,3,Elite,2015-01-12,3,Elite
1610612746,2015,3,Elite,2015-01-12,3,Elite
1610612747,2015,0,Ofensivo,2015-01-12,2,Reconstrução
1610612748,2015,1,Defensivo,2015-01-12,1,Defensivo
1610612749,2015,0,Ofensivo,2015-01-12,0,Ofensivo
1610612750,2015,2,Reconstrução,2015-01-12,2,Reconstrução
1610612751,2015,1,Defensivo,2015-01-12,0,Ofensivo
1610612752,2015,2,Reconstrução,2015-01-12,2,Reconstrução
1610612753,2015,2,Reconstrução,2015-01-12,2,Reconstrução
1610612754,2015,1,Defensivo,2015-01-12,1,Defensivo
1610612755,2015,2,Reconstrução,2015-01-12,2,Reconstrução
1610612756,2015,0,Ofensivo,2015-01-12,2,Reconstrução
1610612757,2015,3,Elite,2015-01-12,1,Defensivo
1610612758,2015,0,Ofensivo,2015-01-12,2,Reconstrução
1610612759,2015,0,Ofensivo,2015-01-12,3,Elite
1610612760,2015,0,Ofensivo,2015-01-12,0,Ofensivo
1610612761,2015,3,Elite,2015-01-12,1,Defensivo
1610612762,2015,1,Defensivo,2015-01-12,1,Defensivo
1610612763,2015,0,Ofensivo,2015-01-12,1,Defensivo
1610612764,2015,1,Defensivo,2015-01-12,0,Ofensivo
1610612765,2015,1,Defensivo,2015-01-12,1,Defensivo
1610612766,2015,2,Reconstrução,2015-01-12,1,Defensivo
1610612737,2015,3,Elite,2015-01-09,3,Elite
1610612738,2015,0,Ofensivo,2015-01-09,0,Ofensivo
1610612739,2015,1,Defensivo,2015-01-09,3,Elite
1610612740,2015,1,Defensivo,2015-01-09,1,Defensivo
1610612741,2015,0,Ofensivo,2015-01-09,1,Defensivo
1610612742,2015,3,Elite,2015-01-09,0,Ofensivo
1610612743,2015,0,Ofensivo,2015-01-09,0,Ofensivo
1610612744,2015,3,Elite,2015-01-09,3,Elite
1610612745,2015,3,Elite,2015-01-09,3,Elite
1610612746,2015,3,Elite,2015-01-09,3,Elite
1610612747,2015,0,Ofensivo,2015-01-09,2,Reconstrução
1610612748,2015,1,Defensivo,2015-01-09,1,Defensivo
1610612749,2015,0,Ofensivo,2015-01-09,0,Ofensivo
1610612750,2015,2,Reconstrução,2015-01-09,2,Reconstrução
1610612751,2015,1,Defensivo,2015-01-09,1,Defensivo
1610612752,2015,2,Reconstrução,2015-01-09,2,Reconstrução
1610612753,2015,2,Reconstrução,2015-01-09,2,Reconstrução
1610612754,2015,1,Defensivo,2015-01-09,1,Defensivo
1610612755,2015,2,Reconstrução,2015-01-09,2,Reconstrução
1610612756,2015,3,Elite,2015-01-09,2,Reconstrução
1610612757,2015,3,Elite,2015-01-09,1,Defensivo
1610612758,2015,0,Ofensivo,2015-01-09,2,Reconstrução
1610612759,2015,0,Ofensivo,2015-01-09,3,Elite
1610612760,2015,0,Ofensivo,2015-01-09,0,Ofensivo
1610612761,2015,3,Elite,2015-01-09,1,Defensivo
1610612762,2015,1,Defensivo,2015-01-09,1,Defensivo
1610612763,2015,0,Ofensivo,2015-01-09,1,Defensivo
1610612764,2015,1,Defensivo,2015-01-09,0,Ofensivo
1610612765,2015,1,Defensivo,2015-01-09,1,Defensivo
1610612766,2015,2,Reconstrução,2015-01-09,1,Defensivo
1610612737,2015,3,Elite,2015-01-07,3,Elite
1610612738,2015,0,Ofensivo,2015-01-07,0,Ofensivo
1610612739,2015,1,Defensivo,2015-01-07,3,Elite
1610612740,2015,1,Defensivo,2015-01-07,1,Defensivo
1610612741,2015,0,Ofensivo,2015-01-07,1,Defensivo
1610612742,2015,3,Elite,2015-01-07,0,Ofensivo
1610612743,2015,0,Ofensivo,2015-01-07,0,Ofensivo
1610612744,2015,3,Elite,2015-01-07,3,Elite
1610612745,2015,3,Elite,2015-01-07,3,Elite
1610612746,2015,3,Elite,2015-01-07,3,Elite
1610612747,2015,0,Ofensivo,2015-01-07,2,Reconstrução
1610612748,2015,1,Defensivo,2015-01-07,1,Defensivo
1610612749,2015,0,Ofensivo,2015-01-07,0,Ofensivo
1610612750,2015,2,Reconstrução,2015-01-07,2,Reconstrução
1610612751,2015,1,Defensivo,2015-01-07,1,Defensivo
1610612752,2015,2,Reconstrução,2015-01-07,2,Reconstrução
1610612753,2015,2,Reconstrução,2015-01-07,2,Reconstrução
1610612754,2015,1,Defensivo,2015-01-07,1,Defensivo
1610612755,2015,2,Reconstrução,2015-01-07,2,Reconstrução
1610612756,2015,3,Elite,2015-01-07,2,Reconstrução
1610612757,2015,3,Elite,2015-01-07,1,Defensivo
1610612758,2015,0,Ofensivo,2015-01-07,2,Reconstrução
1610612759,2015,0,Ofensivo,2015-01-07,3,Elite
1610612760,2015,0,Ofensivo,2015-01-07,0,Ofensivo
1610612761,2015,3,Elite,2015-01-07,1,Defensivo
1610612762,2015,1,Defensivo,2015-01-07,1,Defensivo
1610612763,2015,0,Ofensivo,2015-01-07,1,Defensivo
1610612764,2015,1,Defensivo,2015-01-07,0,Ofensivo
1610612765,2015,2,Reconstrução,2015-01-07,1,Defensivo
1610612766,2015,2,Reconstrução,2015-01-07,1,Defensivo
1610612737,2015,3,Elite,2014-12-24,3,Elite
1610612738,2015,0,Ofensivo,2014-12-24,0,Ofensivo
1610612739,2015,3,Elite,2014-12-24,3,Elite
1610612740,2015,0,Ofensivo,2014-12-24,1,Defensivo
1610612741,2015,0,Ofensivo,2014-12-24,0,Ofensivo
1610612742,2015,3,Elite,2014-12-24,3,Elite
1610612743,2015,0,Ofensivo,2014-12-24,0,Ofensivo
1610612744,2015,3,Elite,2014-12-24,3,Elite
1610612745,2015,0,Ofensivo,2014-12-24,3,Elite
1610612746,2015,3,Elite,2014-12-24,3,Elite
1610612747,2015,0,Ofensivo,2014-12-24,2,Reconstrução
1610612748,2015,1,Defensivo,2014-12-24,1,Defensivo
1610612749,2015,0,Ofensivo,2014-12-24,0,Ofensivo
1610612750,2015,2,Reconstrução,2014-12-24,2,Reconstrução
1610612751,2015,1,Defensivo,2014-12-24,1,Defensivo
1610612752,2015,2,Reconstrução,2014-12-24,2,Reconstrução
1610612753,2015,2,Reconstrução,2014-12-24,2,Reconstrução
1610612754,2015,1,Defensivo,2014-12-24,1,Defensivo
1610612755,2015,2,Reconstrução,2014-12-24,2,Reconstrução
1610612756,2015,3,Elite,2014-12-24,0,Ofensivo
1610612757,2015,3,Elite,2014-12-24,1,Defensivo
1610612758,2015,0,Ofensivo,2014-12-24,2,Reconstrução
1610612759,2015,0,Ofensivo,2014-12-24,3,Elite
1610612760,2015,1,Defensivo,2014-12-24,0,Ofensivo
1610612761,2015,3,Elite,2014-12-24,1,Defensivo
1610612762,2015,2,Reconstrução,2014-12-24,1,Defensivo
1610612763,2015,0,Ofensivo,2014-12-24,1,Defensivo
1610612764,2015,0,Ofensivo,2014-12-24,0,Ofensivo
1610612765,2015,2,Reconstrução,2014-12-24,3,Elite
1610612766,2015,2,Reconstrução,2014-12-24,1,Defensivo
1610612737,2015,3,Elite,2014-12-19,3,Elite
1610612738,2015,0,Ofensivo,2014-12-19,0,Ofensivo
1610612739,2015,3,Elite,2014-12-19,3,Elite
1610612740,2015,0,Ofensivo,2014-12-19,1,Defensivo
1610612741,2015,0,Ofensivo,2014-12-19,0,Ofensivo
1610612742,2015,3,Elite,2014-12-19,0,Ofensivo
1610612743,2015,0,Ofensivo,2014-12-19,0,Ofensivo
1610612744,2015,3,Elite,2014-12-19,3,Elite
1610612745,2015,0,Ofensivo,2014-12-19,3,Elite
1610612746,2015,3,Elite,2014-12-19,3,Elite
1610612747,2015,0,Ofensivo,2014-12-19,2,Reconstrução
1610612748,2015,1,Defensivo,2014-12-19,1,Defensivo
1610612749,2015,0,Ofensivo,2014-12-19,0,Ofensivo
1610612750,2015,2,Reconstrução,2014-12-19,2,Reconstrução
1610612751,2015,1,Defensivo,2014-12-19,1,Defensivo
1610612752,2015,2,Reconstrução,2014-12-19,2,Reconstrução
1610612753,2015,2,Reconstrução,2014-12-19,2,Reconstrução
1610612754,2015,2,Reconstrução,2014-12-19,1,Defensivo
1610612755,2015,2,Reconstrução,2014-12-19,2,Reconstrução
1610612756,2015,0,Ofensivo,2014-12-19,0,Ofensivo
1610612757,2015,1,Defensivo,2014-12-19,3,Elite
1610612758,2015,0,Ofensivo,2014-12-19,2,Reconstrução
1610612759,2015,3,Elite,2014-12-19,3,Elite
1610612760,2015,1,Defensivo,2014-12-19,0,Ofensivo
1610612761,2015,3,Elite,2014-12-19,0,Ofensivo
1610612762,2015,2,Reconstrução,2014-12-19,1,Defensivo
1610612763,2015,0,Ofensivo,2014-12-19,1,Defensivo
1610612764,2015,0,Ofensivo,2014-12-19,0,Ofensivo
1610612765,2015,2,Reconstrução,2014-12-19,3,Elite
1610612766,2015,2,Reconstrução,2014-12-19,1,Defensivo
1610612737,2015,3,Elite,2014-12-18,3,Elite
1610612738,2015,0,Ofensivo,2014-12-18,0,Ofensivo
1610612739,2015,3,Elite,2014-12-18,3,Elite
1610612740,2015,0,Ofensivo,2014-12-18,1,Defensivo
1610612741,2015,0,Ofensivo,2014-12-18,0,Ofensivo
1610612742,2015,3,Elite,2014-12-18,0,Ofensivo
1610612743,2015,0,Ofensivo,2014-12-18,0,Ofensivo
1610612744,2015,3,Elite,2014-12-18,3,Elite
1610612745,2015,0,Ofensivo,2014-12-18,3,Elite
1610612746,2015,3,Elite,2014-12-18,3,Elite
1610612747,2015,0,Ofensivo,2014-12-18,2,Reconstrução
1610612748,2015,1,Defensivo,2014-12-18,1,Defensivo
1610612749,2015,0,Ofensivo,2014-12-18,0,Ofensivo
1610612750,2015,2,Reconstrução,2014-12-18,2,Reconstrução
1610612751,2015,1,Defensivo,2014-12-18,1,Defensivo
1610612752,2015,2,Reconstrução,2014-12-18,2,Reconstrução
1610612753,2015,2,Reconstrução,2014-12-18,2,Reconstrução
1610612754,2015,2,Reconstrução,2014-12-18,1,Defensivo
1610612755,2015,2,Reconstrução,2014-12-18,2,Reconstrução
1610612756,2015,0,Ofensivo,2014-12-18,0,Ofensivo
1610612757,2015,1,Defensivo,2014-12-18,3,Elite
1610612758,2015,0,Ofensivo,2014-12-18,2,Reconstrução
1610612759,2015,3,Elite,2014-12-18,3,Elite
1610612760,2015,1,Defensivo,2014-12-18,0,Ofensivo
1610612761,2015,3,Elite,2014-12-18,0,Ofensivo
1610612762,2015,2,Reconstrução,2014-12-18,1,Defensivo
1610612763,2015,0,Ofensivo,2014-12-18,1,Defensivo
1610612764,2015,0,Ofensivo,2014-12-18,0,Ofensivo
1610612765,2015,2,Reconstrução,2014-12-18,3,Elite
1610612766,2015,2,Reconstrução,2014-12-18,1,Defensivo
1610612737,2015,3,Elite,2014-12-11,3,Elite
1610612738,2015,0,Ofensivo,2014-12-11,0,Ofensivo
1610612739,2015,3,Elite,2014-12-11,3,Elite
1610612740,2015,1,Defensivo,2014-12-11,1,Defensivo
1610612741,2015,0,Ofensivo,2014-12-11,0,Ofensivo
1610612742,2015,3,Elite,2014-12-11,3,Elite
1610612743,2015,0,Ofensivo,2014-12-11,0,Ofensivo
1610612744,2015,3,Elite,2014-12-11,3,Elite
1610612745,2015,3,Elite,2014-12-11,3,Elite
1610612746,2015,3,Elite,2014-12-11,3,Elite
1610612747,2015,2,Reconstrução,2014-12-11,2,Reconstrução
1610612748,2015,1,Defensivo,2014-12-11,1,Defensivo
1610612749,2015,0,Ofensivo,2014-12-11,0,Ofensivo
1610612750,2015,2,Reconstrução,2014-12-11,2,Reconstrução
1610612751,2015,2,Reconstrução,2014-12-11,1,Defensivo
1610612752,2015,2,Reconstrução,2014-12-11,2,Reconstrução
1610612753,2015,2,Reconstrução,2014-12-11,2,Reconstrução
1610612754,2015,2,Reconstrução,2014-12-11,1,Defensivo
1610612755,2015,2,Reconstrução,2014-12-11,2,Reconstrução
1610612756,2015,3,Elite,2014-12-11,0,Ofensivo
1610612757,2015,3,Elite,2014-12-11,3,Elite
1610612758,2015,0,Ofensivo,2014-12-11,2,Reconstrução
1610612759,2015,1,Defensivo,2014-12-11,3,Elite
1610612760,2015,2,Reconstrução,2014-12-11,0,Ofensivo
1610612761,2015,3,Elite,2014-12-11,1,Defensivo
1610612762,2015,2,Reconstrução,2014-12-11,1,Defensivo
1610612763,2015,1,Defensivo,2014-12-11,1,Defensivo
1610612764,2015,0,Ofensivo,2014-12-11,1,Defensivo
1610612765,2015,2,Reconstrução,2014-12-11,1,Defensivo
1610612766,2015,2,Reconstrução,2014-12-11,1,Defensivo
1610612737,2016,1,Defensivo,2016-02-18,3,Elite
1610612738,2016,0,Ofensivo,2016-02-18,1,Defensivo
1610612739,2016,3,Elite,2016-02-18,3,Elite
1610612740,2016,2,Reconstrução,2016-02-18,0,Ofensivo
1610612741,2016,0,Ofensivo,2016-02-18,1,Defensivo
1610612742,2016,1,Defensivo,2016-02-18,0,Ofensivo
1610612743,2016,0,Ofensivo,2016-02-18,0,Ofensivo
1610612744,2016,3,Elite,2016-02-18,3,Elite
1610612745,2016,0,Ofensivo,2016-02-18,3,Elite
1610612746,2016,3,Elite,2016-02-18,3,Elite
1610612747,2016,2,Reconstrução,2016-02-18,2,Reconstrução
1610612748,2016,1,Defensivo,2016-02-18,0,Ofensivo
1610612749,2016,2,Reconstrução,2016-02-18,0,Ofensivo
1610612750,2016,2,Reconstrução,2016-02-18,0,Ofensivo
1610612751,2016,2,Reconstrução,2016-02-18,2,Reconstrução
1610612752,2016,1,Defensivo,2016-02-18,1,Defensivo
1610612753,2016,0,Ofensivo,2016-02-18,0,Ofensivo
1610612754,2016,0,Ofensivo,2016-02-18,1,Defensivo
1610612755,2016,2,Reconstrução,2016-02-18,2,Reconstrução
1610612756,2016,2,Reconstrução,2016-02-18,2,Reconstrução
1610612757,2016,1,Defensivo,2016-02-18,3,Elite
1610612758,2016,0,Ofensivo,2016-02-18,2,Reconstrução
1610612759,2016,3,Elite,2016-02-18,1,Defensivo
1610612760,2016,3,Elite,2016-02-18,3,Elite
1610612761,2016,1,Defensivo,2016-02-18,1,Defensivo
1610612762,2016,1,Defensivo,2016-02-18,1,Defensivo
1610612763,2016,1,Defensivo,2016-02-18,2,Reconstrução
1610612764,2016,1,Defensivo,2016-02-18,0,Ofensivo
1610612765,2016,0,Ofensivo,2016-02-18,1,Defensivo
1610612766,2016,0,Ofensivo,2016-02-18,3,Elite
1610612737,2016,1,Defensivo,2016-02-16,3,Elite
1610612738,2016,0,Ofensivo,2016-02-16,1,Defensivo
1610612739,2016,3,Elite,2016-02-16,3,Elite
1610612740,2016,2,Reconstrução,2016-02-16,0,Ofensivo
1610612741,2016,0,Ofensivo,2016-02-16,1,Defensivo
1610612742,2016,1,Defensivo,2016-02-16,0,Ofensivo
1610612743,2016,0,Ofensivo,2016-02-16,0,Ofensivo
1610612744,2016,3,Elite,2016-02-16,3,Elite
1610612745,2016,0,Ofensivo,2016-02-16,3,Elite
1610612746,2016,3,Elite,2016-02-16,3,Elite
1610612747,2016,2,Reconstrução,2016-02-16,2,Reconstrução
1610612748,2016,1,Defensivo,2016-02-16,0,Ofensivo
1610612749,2016,2,Reconstrução,2016-02-16,0,Ofensivo
1610612750,2016,2,Reconstrução,2016-02-16,0,Ofensivo
1610612751,2016,2,Reconstrução,2016-02-16,2,Reconstrução
1610612752,2016,1,Defensivo,2016-02-16,1,Defensivo
1610612753,2016,0,Ofensivo,2016-02-16,0,Ofensivo
1610612754,2016,0,Ofensivo,2016-02-16,1,Defensivo
1610612755,2016,2,Reconstrução,2016-02-16,2,Reconstrução
1610612756,2016,2,Reconstrução,2016-02-16,2,Reconstrução
1610612757,2016,1,Defensivo,2016-02-16,3,Elite
1610612758,2016,0,Ofensivo,2016-02-16,2,Reconstrução
1610612759,2016,3,Elite,2016-02-16,1,Defensivo
1610612760,2016,3,Elite,2016-02-16,3,Elite
1610612761,2016,1,Defensivo,2016-02-16,1,Defensivo
1610612762,2016,1,Defensivo,2016-02-16,1,Defensivo
1610612763,2016,1,Defensivo,2016-02-16,2,Reconstrução
1610612764,2016,1,Defensivo,2016-02-16,0,Ofensivo
1610612765,2016,0,Ofensivo,2016-02-16,1,Defensivo
1610612766,2016,0,Ofensivo,2016-02-16,3,Elite
1610612737,2016,1,Defensivo,2016-01-22,3,Elite
1610612738,2016,0,Ofensivo,2016-01-22,3,Elite
1610612739,2016,1,Defensivo,2016-01-22,3,Elite
1610612740,2016,0,Ofensivo,2016-01-22,2,Reconstrução
1610612741,2016,0,Ofensivo,2016-01-22,1,Defensivo
1610612742,2016,1,Defensivo,2016-01-22,0,Ofensivo
1610612743,2016,2,Reconstrução,2016-01-22,0,Ofensivo
1610612744,2016,3,Elite,2016-01-22,3,Elite
1610612745,2016,0,Ofensivo,2016-01-22,3,Elite
1610612746,2016,3,Elite,2016-01-22,3,Elite
1610612747,2016,2,Reconstrução,2016-01-22,2,Reconstrução
1610612748,2016,1,Defensivo,2016-01-22,1,Defensivo
1610612749,2016,2,Reconstrução,2016-01-22,2,Reconstrução
1610612750,2016,2,Reconstrução,2016-01-22,0,Ofensivo
1610612751,2016,2,Reconstrução,2016-01-22,2,Reconstrução
1610612752,2016,1,Defensivo,2016-01-22,2,Reconstrução
1610612753,2016,0,Ofensivo,2016-01-22,0,Ofensivo
1610612754,2016,1,Defensivo,2016-01-22,1,Defensivo
1610612755,2016,2,Reconstrução,2016-01-22,2,Reconstrução
1610612756,2016,2,Reconstrução,2016-01-22,2,Reconstrução
1610612757,2016,1,Defensivo,2016-01-22,3,Elite
1610612758,2016,0,Ofensivo,2016-01-22,0,Ofensivo
1610612759,2016,1,Defensivo,2016-01-22,1,Defensivo
1610612760,2016,3,Elite,2016-01-22,3,Elite
1610612761,2016,1,Defensivo,2016-01-22,1,Defensivo
1610612762,2016,1,Defensivo,2016-01-22,1,Defensivo
1610612763,2016,1,Defensivo,2016-01-22,0,Ofensivo
1610612764,2016,1,Defensivo,2016-01-22,0,Ofensivo
1610612765,2016,0,Ofensivo,2016-01-22,1,Defensivo
1610612766,2016,1,Defensivo,2016-01-22,3,Elite
1610612737,2016,1,Defensivo,2016-01-12,3,Elite
1610612738,2016,0,Ofensivo,2016-01-12,0,Ofensivo
1610612739,2016,1,Defensivo,2016-01-12,3,Elite
1610612740,2016,0,Ofensivo,2016-01-12,2,Reconstrução
1610612741,2016,0,Ofensivo,2016-01-12,1,Defensivo
1610612742,2016,1,Defensivo,2016-01-12,0,Ofensivo
1610612743,2016,2,Reconstrução,2016-01-12,0,Ofensivo
1610612744,2016,3,Elite,2016-01-12,3,Elite
1610612745,2016,0,Ofensivo,2016-01-12,3,Elite
1610612746,2016,1,Defensivo,2016-01-12,3,Elite
1610612747,2016,2,Reconstrução,2016-01-12,2,Reconstrução
1610612748,2016,1,Defensivo,2016-01-12,1,Defensivo
1610612749,2016,2,Reconstrução,2016-01-12,0,Ofensivo
1610612750,2016,2,Reconstrução,2016-01-12,0,Ofensivo
1610612751,2016,2,Reconstrução,2016-01-12,2,Reconstrução
1610612752,2016,1,Defensivo,2016-01-12,1,Defensivo
1610612753,2016,0,Ofensivo,2016-01-12,0,Ofensivo
1610612754,2016,1,Defensivo,2016-01-12,1,Defensivo
1610612755,2016,2,Reconstrução,2016-01-12,2,Reconstrução
1610612756,2016,2,Reconstrução,2016-01-12,2,Reconstrução
1610612757,2016,2,Reconstrução,2016-01-12,3,Elite
1610612758,2016,0,Ofensivo,2016-01-12,0,Ofensivo
1610612759,2016,1,Defensivo,2016-01-12,1,Defensivo
1610612760,2016,3,Elite,2016-01-12,3,Elite
1610612761,2016,1,Defensivo,2016-01-12,1,Defensivo
1610612762,2016,1,Defensivo,2016-01-12,1,Defensivo
1610612763,2016,1,Defensivo,2016-01-12,0,Ofensivo
1610612764,2016,1,Defensivo,2016-01-12,0,Ofensivo
1610612765,2016,0,Ofensivo,2016-01-12,1,Defensivo
1610612766,2016,1,Defensivo,2016-01-12,3,Elite
1610612737,2016,1,Defensivo,2015-12-24,3,Elite
1610612738,2016,0,Ofensivo,2015-12-24,0,Ofensivo
1610612739,2016,1,Defensivo,2015-12-24,3,Elite
1610612740,2016,0,Ofensivo,2015-12-24,2,Reconstrução
1610612741,2016,0,Ofensivo,2015-12-24,1,Defensivo
1610612742,2016,1,Defensivo,2015-12-24,0,Ofensivo
1610612743,2016,2,Reconstrução,2015-12-24,0,Ofensivo
1610612744,2016,3,Elite,2015-12-24,3,Elite
1610612745,2016,0,Ofensivo,2015-12-24,0,Ofensivo
1610612746,2016,1,Defensivo,2015-12-24,3,Elite
1610612747,2016,2,Reconstrução,2015-12-24,2,Reconstrução
1610612748,2016,1,Defensivo,2015-12-24,1,Defensivo
1610612749,2016,2,Reconstrução,2015-12-24,0,Ofensivo
1610612750,2016,0,Ofensivo,2015-12-24,0,Ofensivo
1610612751,2016,2,Reconstrução,2015-12-24,2,Reconstrução
1610612752,2016,1,Defensivo,2015-12-24,1,Defensivo
1610612753,2016,0,Ofensivo,2015-12-24,0,Ofensivo
1610612754,2016,1,Defensivo,2015-12-24,1,Defensivo
1610612755,2016,2,Reconstrução,2015-12-24,2,Reconstrução
1610612756,2016,2,Reconstrução,2015-12-24,2,Reconstrução
1610612757,2016,2,Reconstrução,2015-12-24,3,Elite
1610612758,2016,0,Ofensivo,2015-12-24,0,Ofensivo
1610612759,2016,1,Defensivo,2015-12-24,1,Defensivo
1610612760,2016,0,Ofensivo,2015-12-24,3,Elite
1610612761,2016,1,Defensivo,2015-12-24,1,Defensivo
1610612762,2016,1,Defensivo,2015-12-24,1,Defensivo
1610612763,2016,2,Reconstrução,2015-12-24,0,Ofensivo
1610612764,2016,1,Defensivo,2015-12-24,0,Ofensivo
1610612765,2016,0,Ofensivo,2015-12-24,1,Defensivo
1610612766,2016,1,Defensivo,2015-12-24,3,Elite
1610612737,2017,0,Ofensivo,2017-02-23,0,Ofensivo
1610612738,2017,1,Defensivo,2017-02-23,1,Defensivo
1610612739,2017,3,Elite,2017-02-23,3,Elite
1610612740,2017,0,Ofensivo,2017-02-23,0,Ofensivo
1610612741,2017,1,Defensivo,2017-02-23,3,Elite
1610612742,2017,1,Defensivo,2017-02-23,2,Reconstrução
1610612743,2017,0,Ofensivo,2017-02-23,3,Elite
1610612744,2017,3,Elite,2017-02-23,3,Elite
1610612745,2017,3,Elite,2017-02-23,3,Elite
1610612746,2017,3,Elite,2017-02-23,1,Defensivo
1610612747,2017,2,Reconstrução,2017-02-23,2,Reconstrução
1610612748,2017,1,Defensivo,2017-02-23,1,Defensivo
1610612749,2017,1,Defensivo,2017-02-23,1,Defensivo
1610612750,2017,1,Defensivo,2017-02-23,0,Ofensivo
1610612751,2017,2,Reconstrução,2017-02-23,0,Ofensivo
1610612752,2017,0,Ofensivo,2017-02-23,2,Reconstrução
1610612753,2017,2,Reconstrução,2017-02-23,2,Reconstrução
1610612754,2017,0,Ofensivo,2017-02-23,1,Defensivo
1610612755,2017,2,Reconstrução,2017-02-23,2,Reconstrução
1610612756,2017,2,Reconstrução,2017-02-23,0,Ofensivo
1610612757,2017,0,Ofensivo,2017-02-23,3,Elite
1610612758,2017,2,Reconstrução,2017-02-23,2,Reconstrução
1610612759,2017,1,Defensivo,2017-02-23,1,Defensivo
1610612760,2017,0,Ofensivo,2017-02-23,0,Ofensivo
1610612761,2017,1,Defensivo,2017-02-23,1,Defensivo
1610612762,2017,1,Defensivo,2017-02-23,1,Defensivo
1610612763,2017,0,Ofensivo,2017-02-23,1,Defensivo
1610612764,2017,1,Defensivo,2017-02-23,0,Ofensivo
1610612765,2017,1,Defensivo,2017-02-23,2,Reconstrução
1610612766,2017,1,Defensivo,2017-02-23,1,Defensivo
1610612737,2017,0,Ofensivo,2017-02-22,0,Ofensivo
1610612738,2017,1,Defensivo,2017-02-22,1,Defensivo
1610612739,2017,3,Elite,2017-02-22,3,Elite
1610612740,2017,0,Ofensivo,2017-02-22,0,Ofensivo
1610612741,2017,1,Defensivo,2017-02-22,3,Elite
1610612742,2017,1,Defensivo,2017-02-22,2,Reconstrução
1610612743,2017,0,Ofensivo,2017-02-22,3,Elite
1610612744,2017,3,Elite,2017-02-22,3,Elite
1610612745,2017,3,Elite,2017-02-22,3,Elite
1610612746,2017,3,Elite,2017-02-22,1,Defensivo
1610612747,2017,2,Reconstrução,2017-02-22,2,Reconstrução
1610612748,2017,1,Defensivo,2017-02-22,1,Defensivo
1610612749,2017,1,Defensivo,2017-02-22,1,Defensivo
1610612750,2017,1,Defensivo,2017-02-22,0,Ofensivo
1610612751,2017,2,Reconstrução,2017-02-22,0,Ofensivo
1610612752,2017,0,Ofensivo,2017-02-22,2,Reconstrução
1610612753,2017,2,Reconstrução,2017-02-22,2,Reconstrução
1610612754,2017,0,Ofensivo,2017-02-22,1,Defensivo
1610612755,2017,2,Reconstrução,2017-02-22,2,Reconstrução
1610612756,2017,2,Reconstrução,2017-02-22,0,Ofensivo
1610612757,2017,0,Ofensivo,2017-02-22,3,Elite
1610612758,2017,2,Reconstrução,2017-02-22,2,Reconstrução
1610612759,2017,1,Defensivo,2017-02-22,1,Defensivo
1610612760,2017,0,Ofensivo,2017-02-22,0,Ofensivo
1610612761,2017,1,Defensivo,2017-02-22,1,Defensivo
1610612762,2017,1,Defensivo,2017-02-22,1,Defensivo
